,loss,accuracy,val_loss,val_accuracy
0,0.6297032237052917,0.6430000066757202,0.9370894432067871,0.5
1,0.535137414932251,0.75,2.068430185317993,0.5
2,0.4758453369140625,0.8159999847412109,2.4483163356781006,0.5
3,0.433515340089798,0.8389999866485596,2.573397636413574,0.5
4,0.41189906001091003,0.8420000076293945,3.8924388885498047,0.5
5,0.3690584599971771,0.8659999966621399,3.0810461044311523,0.5
6,0.3687978982925415,0.8690000176429749,1.5351818799972534,0.5
7,0.3641124665737152,0.8560000061988831,0.9253116846084595,0.49666666984558105
8,0.33171120285987854,0.8820000290870667,0.6389023065567017,0.550000011920929
9,0.32035019993782043,0.8690000176429749,0.6443210244178772,0.550000011920929
10,0.2868681848049164,0.906000018119812,0.6574386358261108,0.5666666626930237
11,0.30134546756744385,0.8840000033378601,0.5686792135238647,0.6700000166893005
12,0.2829451858997345,0.8949999809265137,0.46146729588508606,0.7566666603088379
13,0.2886781096458435,0.8960000276565552,0.38820603489875793,0.8166666626930237
14,0.2869788110256195,0.8980000019073486,0.36242321133613586,0.8266666531562805
15,0.27692708373069763,0.8980000019073486,0.342886358499527,0.8399999737739563
16,0.2745441794395447,0.8989999890327454,0.32583194971084595,0.8533333539962769
17,0.24697993695735931,0.9089999794960022,0.3255097568035126,0.8433333039283752
18,0.24746394157409668,0.9129999876022339,0.3077707886695862,0.8533333539962769
19,0.24866442382335663,0.8989999890327454,0.31547585129737854,0.8433333039283752
20,0.24199563264846802,0.9200000166893005,0.3165554404258728,0.846666693687439
21,0.23786813020706177,0.9100000262260437,0.2985679805278778,0.8600000143051147
22,0.22131292521953583,0.925000011920929,0.29797929525375366,0.8566666841506958
23,0.23927810788154602,0.9079999923706055,0.2891584634780884,0.8666666746139526
24,0.23322945833206177,0.9120000004768372,0.3001599907875061,0.8500000238418579
25,0.23713994026184082,0.9120000004768372,0.27797630429267883,0.8733333349227905
26,0.23226182162761688,0.9190000295639038,0.2733713686466217,0.8666666746139526
27,0.21810166537761688,0.9179999828338623,0.2793991267681122,0.8700000047683716
28,0.23048166930675507,0.9179999828338623,0.26952019333839417,0.8700000047683716
29,0.19341826438903809,0.9340000152587891,0.27806222438812256,0.8666666746139526
30,0.21671301126480103,0.921999990940094,0.26773807406425476,0.8700000047683716
31,0.20129677653312683,0.9259999990463257,0.26412975788116455,0.8733333349227905
