,loss,accuracy,val_loss,val_accuracy
0,0.49299028515815735,0.781000018119812,0.7896636724472046,0.5
1,0.2904715836048126,0.902999997138977,0.8951646089553833,0.5
2,0.25419482588768005,0.9020000100135803,1.1418156623840332,0.5
3,0.22164256870746613,0.9190000295639038,0.9399046897888184,0.5066666603088379
4,0.214670330286026,0.9160000085830688,1.2807788848876953,0.596666693687439
5,0.18881383538246155,0.9279999732971191,1.8556886911392212,0.5
6,0.19935841858386993,0.9169999957084656,1.8010305166244507,0.5
7,0.19467569887638092,0.9200000166893005,1.2795870304107666,0.5
8,0.17368899285793304,0.9300000071525574,0.9415335059165955,0.5166666507720947
9,0.16915759444236755,0.9409999847412109,0.4490651488304138,0.8166666626930237
10,0.1517764776945114,0.9459999799728394,0.2915342152118683,0.8833333253860474
11,0.14039628207683563,0.9440000057220459,0.40251678228378296,0.8399999737739563
12,0.15770001709461212,0.9340000152587891,0.16375494003295898,0.949999988079071
13,0.14639165997505188,0.9509999752044678,0.21920476853847504,0.9200000166893005
14,0.134008526802063,0.9509999752044678,0.15876111388206482,0.95333331823349
15,0.1400768905878067,0.9509999752044678,0.15642046928405762,0.9433333277702332
16,0.11856911331415176,0.9610000252723694,0.16144010424613953,0.9333333373069763
17,0.13426926732063293,0.9549999833106995,0.2190726399421692,0.9166666865348816
18,0.13104288280010223,0.9589999914169312,0.20238932967185974,0.9066666960716248
19,0.12738221883773804,0.9570000171661377,0.21398332715034485,0.8999999761581421
20,0.0997951328754425,0.968999981880188,0.33178600668907166,0.8566666841506958
21,0.13633179664611816,0.9610000252723694,0.15524514019489288,0.9466666579246521
22,0.13701263070106506,0.949999988079071,0.14045991003513336,0.9333333373069763
23,0.1174423098564148,0.9580000042915344,0.17960216104984283,0.9166666865348816
24,0.11803504079580307,0.9599999785423279,0.17420326173305511,0.9366666674613953
25,0.11478949338197708,0.9649999737739563,0.12755006551742554,0.949999988079071
26,0.1407666802406311,0.9470000267028809,0.26282551884651184,0.8933333158493042
27,0.08922640234231949,0.9700000286102295,0.17400933802127838,0.9233333468437195
28,0.10372559726238251,0.9639999866485596,0.19141079485416412,0.9166666865348816
29,0.07973097264766693,0.9739999771118164,0.15804871916770935,0.9433333277702332
30,0.07731613516807556,0.9750000238418579,0.17596647143363953,0.9366666674613953
31,0.10856571048498154,0.9580000042915344,0.4612167477607727,0.8266666531562805
32,0.08167033642530441,0.9639999866485596,0.1379007250070572,0.949999988079071
33,0.1039225161075592,0.9649999737739563,0.27007800340652466,0.8866666555404663
34,0.08668877929449081,0.972000002861023,0.16416986286640167,0.9333333373069763
35,0.10979897528886795,0.9599999785423279,0.14224974811077118,0.9399999976158142
36,0.11088734865188599,0.9610000252723694,0.12376675009727478,0.9633333086967468
37,0.1025012880563736,0.9649999737739563,0.11408399045467377,0.9666666388511658
38,0.0804554894566536,0.9739999771118164,0.10697109252214432,0.9666666388511658
39,0.08182141929864883,0.972000002861023,0.1512259542942047,0.9366666674613953
40,0.08811089396476746,0.9729999899864197,0.18997640907764435,0.9233333468437195
41,0.06420964002609253,0.9800000190734863,0.2292543351650238,0.9166666865348816
42,0.09679959714412689,0.9750000238418579,0.1565437912940979,0.9333333373069763
43,0.07320825755596161,0.9779999852180481,0.14451533555984497,0.949999988079071
44,0.07819724828004837,0.972000002861023,0.15172243118286133,0.9399999976158142
45,0.0919286236166954,0.968999981880188,0.19324789941310883,0.9200000166893005
46,0.0731980949640274,0.9739999771118164,0.1489696204662323,0.9366666674613953
47,0.07237366586923599,0.9789999723434448,0.11710679531097412,0.9566666483879089
48,0.09737031161785126,0.9639999866485596,0.15673021972179413,0.9366666674613953
49,0.08621254563331604,0.9729999899864197,0.13003656268119812,0.949999988079071
50,0.07133667916059494,0.9779999852180481,0.11196528375148773,0.9599999785423279
51,0.05639240890741348,0.9850000143051147,0.200546994805336,0.9200000166893005
52,0.08882880955934525,0.9700000286102295,0.1442934274673462,0.9399999976158142
53,0.062471624463796616,0.9819999933242798,0.15499785542488098,0.9366666674613953
54,0.06358224153518677,0.9810000061988831,0.13581040501594543,0.949999988079071
55,0.07268152385950089,0.9789999723434448,0.14322522282600403,0.9433333277702332
56,0.06476563960313797,0.9779999852180481,0.13842462003231049,0.9599999785423279
57,0.09050709754228592,0.9710000157356262,0.13220007717609406,0.95333331823349
58,0.0818365067243576,0.972000002861023,0.17427165806293488,0.9300000071525574
59,0.05087869241833687,0.9860000014305115,0.1306868940591812,0.9466666579246521
60,0.07387301325798035,0.9769999980926514,0.2731991112232208,0.8866666555404663
61,0.05547158792614937,0.9800000190734863,0.10564467310905457,0.9566666483879089
62,0.05192204937338829,0.9850000143051147,0.12086346745491028,0.9633333086967468
63,0.08566921204328537,0.9739999771118164,0.32224202156066895,0.8700000047683716
64,0.05134267359972,0.9860000014305115,0.21091075241565704,0.9200000166893005
65,0.05081670358777046,0.984000027179718,0.10762475430965424,0.9666666388511658
66,0.04624161496758461,0.9850000143051147,0.14099325239658356,0.9466666579246521
