,loss,accuracy,val_loss,val_accuracy
0,0.38070622086524963,0.8420000076293945,1.2388004064559937,0.5
1,0.22459182143211365,0.9039999842643738,0.7052595019340515,0.503333330154419
2,0.20193709433078766,0.9210000038146973,2.165105104446411,0.5
3,0.17267736792564392,0.9330000281333923,1.1230437755584717,0.5
4,0.15444491803646088,0.9430000185966492,1.771681308746338,0.5
5,0.15231598913669586,0.9380000233650208,1.1606816053390503,0.5
6,0.10575980693101883,0.9639999866485596,1.3960570096969604,0.5
7,0.10493369400501251,0.9549999833106995,0.661027729511261,0.5533333420753479
8,0.10513272881507874,0.9570000171661377,0.7858630418777466,0.5333333611488342
9,0.09748660027980804,0.9670000076293945,0.5887177586555481,0.7066666483879089
10,0.08072211593389511,0.9679999947547913,0.426884263753891,0.7933333516120911
11,0.10224299132823944,0.9649999737739563,0.24713188409805298,0.8866666555404663
12,0.0923217236995697,0.9649999737739563,0.32859861850738525,0.8700000047683716
13,0.07767357677221298,0.9739999771118164,0.35672006011009216,0.8366666436195374
14,0.06491494178771973,0.9810000061988831,0.906017541885376,0.7333333492279053
15,0.07527246326208115,0.9750000238418579,0.21443504095077515,0.9166666865348816
16,0.07562478631734848,0.9710000157356262,0.5231932997703552,0.7900000214576721
17,0.06785273551940918,0.9810000061988831,0.2691371440887451,0.8700000047683716
18,0.061551839113235474,0.9769999980926514,0.2571496367454529,0.8899999856948853
19,0.052662234753370285,0.9819999933242798,0.23296299576759338,0.9133333563804626
20,0.07168946415185928,0.9800000190734863,0.2895025312900543,0.8933333158493042
21,0.042271893471479416,0.9879999756813049,0.21158699691295624,0.9066666960716248
22,0.07901900261640549,0.9700000286102295,0.2090563327074051,0.9333333373069763
23,0.04187134653329849,0.9860000014305115,0.1634453386068344,0.9399999976158142
24,0.03642492741346359,0.9890000224113464,0.1968662291765213,0.9300000071525574
25,0.0673191249370575,0.9800000190734863,0.24847926199436188,0.9066666960716248
26,0.04891328141093254,0.9850000143051147,0.10827592015266418,0.9633333086967468
27,0.03317807614803314,0.9850000143051147,0.1697978526353836,0.95333331823349
28,0.042643070220947266,0.9900000095367432,0.2881960868835449,0.9200000166893005
29,0.04668938368558884,0.984000027179718,0.43448135256767273,0.8500000238418579
30,0.030005302280187607,0.9890000224113464,0.28073519468307495,0.9066666960716248
31,0.03952357918024063,0.9860000014305115,0.15542319416999817,0.949999988079071
32,0.02351592481136322,0.9940000176429749,0.16327358782291412,0.9466666579246521
33,0.02647342160344124,0.9909999966621399,0.19217973947525024,0.9333333373069763
34,0.04536518082022667,0.9819999933242798,0.18623794615268707,0.9300000071525574
35,0.03886820003390312,0.9860000014305115,0.28650206327438354,0.9333333373069763
36,0.023528557270765305,0.9929999709129333,0.13936804234981537,0.9633333086967468
37,0.04763515293598175,0.9879999756813049,0.21318846940994263,0.9399999976158142
38,0.09518684446811676,0.972000002861023,0.26784905791282654,0.8999999761581421
39,0.04545721411705017,0.9869999885559082,0.4812597632408142,0.8433333039283752
40,0.024627210572361946,0.9919999837875366,0.6154483556747437,0.8366666436195374
41,0.0309919323772192,0.9869999885559082,0.2033044695854187,0.9266666769981384
42,0.025884810835123062,0.9919999837875366,0.21151699125766754,0.9333333373069763
43,0.014797103591263294,0.996999979019165,0.1713712364435196,0.9399999976158142
44,0.027710236608982086,0.9909999966621399,0.7901400327682495,0.7933333516120911
45,0.03660126030445099,0.9929999709129333,0.27320295572280884,0.8933333158493042
46,0.022425316274166107,0.9929999709129333,0.17556250095367432,0.9366666674613953
47,0.02343270182609558,0.9919999837875366,0.21391995251178741,0.9433333277702332
48,0.018237082287669182,0.9940000176429749,0.13354063034057617,0.9433333277702332
49,0.01849057339131832,0.9950000047683716,0.1705220490694046,0.9566666483879089
50,0.02051437459886074,0.9940000176429749,0.2048800140619278,0.9466666579246521
51,0.028233878314495087,0.9890000224113464,0.23099391162395477,0.9266666769981384
52,0.012333099730312824,0.9980000257492065,0.16023355722427368,0.949999988079071
53,0.017890943214297295,0.9950000047683716,0.14880532026290894,0.9633333086967468
54,0.018384212628006935,0.9919999837875366,0.3905211389064789,0.9066666960716248
55,0.01593264937400818,0.9950000047683716,0.4074134826660156,0.8899999856948853
56,0.01575206033885479,0.9950000047683716,0.21910835802555084,0.9333333373069763
57,0.021439919248223305,0.9950000047683716,0.25294017791748047,0.9233333468437195
58,0.01765051670372486,0.9950000047683716,0.1798868030309677,0.9366666674613953
59,0.044687073677778244,0.984000027179718,0.148376002907753,0.9333333373069763
60,0.018665434792637825,0.9940000176429749,0.14113153517246246,0.95333331823349
61,0.03294757381081581,0.9909999966621399,0.16477449238300323,0.9366666674613953
62,0.01851888932287693,0.9919999837875366,0.23278136551380157,0.9399999976158142
63,0.008666851557791233,0.9990000128746033,0.1926438957452774,0.9466666579246521
64,0.009248007088899612,0.9990000128746033,0.15639923512935638,0.949999988079071
65,0.016572218388319016,0.9940000176429749,0.49118849635124207,0.8700000047683716
66,0.01524047926068306,0.9950000047683716,0.21146151423454285,0.9333333373069763
67,0.03144098445773125,0.9929999709129333,0.18636822700500488,0.9366666674613953
68,0.015343097038567066,0.9950000047683716,0.2050652951002121,0.9466666579246521
69,0.03179337456822395,0.9900000095367432,0.2524487376213074,0.9066666960716248
70,0.015444910153746605,0.9959999918937683,0.16028061509132385,0.949999988079071
71,0.021069690585136414,0.9950000047683716,0.2652302086353302,0.9266666769981384
72,0.03569386154413223,0.9909999966621399,0.3078051507472992,0.9166666865348816
73,0.03194965049624443,0.9900000095367432,0.6033934950828552,0.8533333539962769
74,0.015247533097863197,0.9980000257492065,0.22604312002658844,0.9300000071525574
75,0.009879293851554394,0.996999979019165,0.19450612366199493,0.949999988079071
76,0.01022070087492466,0.996999979019165,0.17673830687999725,0.95333331823349
77,0.06802091002464294,0.9879999756813049,0.28047502040863037,0.8999999761581421
78,0.027211029082536697,0.9919999837875366,0.21148300170898438,0.9233333468437195
79,0.030829863622784615,0.9929999709129333,0.46009719371795654,0.8433333039283752
80,0.011880038306117058,0.9959999918937683,0.1446354240179062,0.9466666579246521
81,0.014109974727034569,0.9959999918937683,0.20773695409297943,0.949999988079071
82,0.009122271090745926,0.9980000257492065,0.25518131256103516,0.9366666674613953
83,0.01546882651746273,0.9959999918937683,0.16582798957824707,0.95333331823349
84,0.006213080137968063,1.0,0.16773267090320587,0.9399999976158142
85,0.009924068115651608,0.996999979019165,0.248087078332901,0.949999988079071
86,0.0073803202249109745,0.9990000128746033,0.1376284807920456,0.9633333086967468
87,0.005137844476848841,1.0,0.21041017770767212,0.9333333373069763
88,0.015739569440484047,0.9940000176429749,0.20653286576271057,0.9333333373069763
89,0.011118175461888313,0.996999979019165,0.24664421379566193,0.9300000071525574
90,0.05120711028575897,0.9890000224113464,0.3875468075275421,0.8966666460037231
91,0.026363708078861237,0.9919999837875366,0.25021249055862427,0.9266666769981384
92,0.01067863218486309,0.9980000257492065,0.1911742091178894,0.9433333277702332
93,0.00640884879976511,0.9990000128746033,0.1877698004245758,0.9399999976158142
94,0.007359284907579422,0.9980000257492065,0.18631787598133087,0.9333333373069763
95,0.004291373770684004,1.0,0.2069414258003235,0.9366666674613953
96,0.0154460733756423,0.9940000176429749,0.24428561329841614,0.9366666674613953
97,0.005095779895782471,0.9990000128746033,0.19236768782138824,0.9433333277702332
98,0.01937105506658554,0.996999979019165,0.273997962474823,0.8966666460037231
99,0.017677031457424164,0.9940000176429749,0.2592598497867584,0.9399999976158142
